age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,synthetic_customer_id,customer_segment,age_group,income_tier,campaign_month_num,load_timestamp,source_file,record_hash
34,7,2,1,0,528,1,0,0,2,11,121,3,100,5,1,1,1643,1,1,1,9,2025-07-07 19:27:42.669,0,7963
20,8,1,3,0,292,0,0,0,5,1,385,2,93,1,0,1,1431,1,0,2,8,2025-07-07 19:27:42.669,0,4131
25,8,1,2,0,10,1,0,0,21,5,857,4,-1,0,3,1,1432,1,0,2,7,2025-07-07 19:27:42.669,0,131
27,8,1,1,0,119,1,0,0,16,5,781,2,-1,0,3,1,1433,1,0,2,7,2025-07-07 19:27:42.669,0,1721
31,8,1,0,0,46,1,0,0,10,5,487,1,-1,0,3,1,1436,1,1,2,7,2025-07-07 19:27:42.669,0,8102
18,8,2,3,0,3,0,0,0,25,1,130,2,-1,0,3,1,1431,1,0,2,8,2025-07-07 19:27:42.669,0,7365
18,8,2,3,0,108,0,0,0,10,1,167,1,-1,0,3,1,1433,1,0,2,8,2025-07-07 19:27:42.669,0,1849
18,8,2,3,0,108,0,0,0,8,11,169,1,-1,0,3,1,1434,1,0,2,9,2025-07-07 19:27:42.669,0,1849
18,8,2,3,0,108,0,0,0,9,3,92,1,183,1,2,1,1435,1,0,2,2,2025-07-07 19:27:42.669,0,1849
18,8,2,3,0,348,0,0,0,5,8,443,4,-1,0,3,1,1436,1,0,2,5,2025-07-07 19:27:42.669,0,3146
18,8,2,0,0,608,0,0,0,12,1,267,1,-1,0,3,1,1437,1,0,2,8,2025-07-07 19:27:42.669,0,3986
18,8,2,0,0,608,0,0,0,13,9,210,1,93,1,2,1,1438,1,0,2,11,2025-07-07 19:27:42.669,0,3986
19,8,2,0,0,103,0,0,0,10,5,104,2,-1,0,3,1,1441,1,0,2,7,2025-07-07 19:27:42.669,0,2632
19,8,2,3,0,108,0,0,0,9,7,273,2,182,1,2,1,1442,1,0,2,3,2025-07-07 19:27:42.669,0,2062
19,8,2,3,0,108,0,0,0,10,1,168,1,182,2,2,1,1443,1,0,2,8,2025-07-07 19:27:42.669,0,2062
19,8,2,0,0,134,0,0,0,27,7,271,2,-1,0,3,1,1444,1,0,2,3,2025-07-07 19:27:42.669,0,9952
19,8,2,1,0,302,0,0,0,16,5,205,1,-1,0,3,1,1445,1,0,2,7,2025-07-07 19:27:42.669,0,3555
19,8,2,1,0,329,0,0,0,22,10,252,2,-1,0,3,1,1446,1,0,2,10,2025-07-07 19:27:42.669,0,7036
19,8,2,1,0,329,0,0,0,30,0,169,1,190,2,2,1,1447,1,0,2,4,2025-07-07 19:27:42.669,0,7036
19,8,2,1,0,372,0,0,1,8,5,444,3,-1,0,3,1,1448,1,0,2,7,2025-07-07 19:27:42.669,0,6840
19,8,2,1,0,394,0,0,0,5,0,327,3,-1,0,3,1,1449,1,0,2,4,2025-07-07 19:27:42.669,0,9387
19,8,2,0,0,608,0,0,0,12,8,236,1,180,2,2,1,1450,1,0,2,5,2025-07-07 19:27:42.669,0,8145
19,8,2,3,0,779,0,0,0,1,0,184,4,-1,0,3,1,1451,1,0,2,4,2025-07-07 19:27:42.669,0,3755
20,8,2,1,0,153,0,0,2,21,6,100,1,-1,0,3,1,1455,1,0,2,6,2025-07-07 19:27:42.669,0,8971
20,8,2,1,0,215,0,0,0,21,1,228,4,183,1,1,1,1456,1,0,2,8,2025-07-07 19:27:42.669,0,8499
20,8,2,1,0,215,0,0,0,24,3,175,1,92,6,2,1,1457,1,0,2,2,2025-07-07 19:27:42.669,0,8499
20,8,2,1,0,215,0,0,0,24,9,325,1,95,5,2,1,1458,1,0,2,11,2025-07-07 19:27:42.669,0,8499
20,8,2,1,0,502,0,0,0,30,0,261,1,-1,0,3,1,1459,1,0,2,4,2025-07-07 19:27:42.669,0,9795
20,8,2,3,0,755,0,0,0,29,2,284,1,-1,0,3,1,1460,1,0,2,12,2025-07-07 19:27:42.669,0,317
20,8,2,3,0,801,0,0,0,11,9,244,2,-1,0,3,1,1461,1,0,2,11,2025-07-07 19:27:42.669,0,3870
20,8,2,3,0,829,0,0,0,9,5,253,2,-1,0,3,1,1462,1,0,2,7,2025-07-07 19:27:42.669,0,4188
20,8,2,3,0,829,0,0,0,27,4,196,3,202,2,2,1,1463,1,0,2,1,2025-07-07 19:27:42.669,0,4188
21,8,2,3,0,53,0,0,0,14,6,270,1,-1,0,3,1,1468,1,0,2,6,2025-07-07 19:27:42.669,0,173
21,8,2,1,0,71,0,0,0,13,4,169,2,-1,0,3,1,1469,1,0,2,1,2025-07-07 19:27:42.669,0,7373
21,8,2,1,0,123,0,0,1,12,1,449,1,-1,0,3,1,1470,1,0,2,8,2025-07-07 19:27:42.669,0,2502
21,8,2,1,0,123,0,0,1,11,9,513,1,91,1,2,1,1471,1,0,2,11,2025-07-07 19:27:42.669,0,2502
21,8,2,1,0,123,0,0,1,12,3,379,5,93,2,2,1,1472,1,0,2,2,2025-07-07 19:27:42.669,0,2502
21,8,2,1,0,215,0,0,0,24,8,382,1,89,7,2,1,1475,1,0,2,5,2025-07-07 19:27:42.669,0,905
21,8,2,1,0,216,0,0,0,5,1,414,1,-1,0,3,1,1476,1,0,2,8,2025-07-07 19:27:42.669,0,2108
21,8,2,1,0,224,0,0,0,30,0,871,1,-1,0,3,1,1477,1,0,2,4,2025-07-07 19:27:42.669,0,5027
21,8,2,0,0,423,0,0,0,8,0,104,5,-1,0,3,1,1479,1,0,2,4,2025-07-07 19:27:42.669,0,112
21,8,2,0,0,423,0,0,1,18,4,287,5,285,5,2,1,1480,1,0,2,1,2025-07-07 19:27:42.669,0,112
21,8,2,1,0,794,0,0,0,5,6,191,1,-1,0,3,1,1481,1,0,2,6,2025-07-07 19:27:42.669,0,1559
22,8,2,1,0,0,0,0,0,6,3,229,6,-1,0,3,1,1488,1,0,2,2,2025-07-07 19:27:42.669,0,5693
22,8,2,1,0,23,0,0,0,27,10,137,1,-1,0,3,1,1490,1,0,2,10,2025-07-07 19:27:42.669,0,5614
22,8,2,1,0,71,0,0,0,13,5,337,1,181,2,2,1,1492,1,0,2,7,2025-07-07 19:27:42.669,0,7638
22,8,2,1,0,107,0,0,0,14,0,125,1,-1,0,3,1,1493,1,0,2,4,2025-07-07 19:27:42.669,0,4486
22,8,2,1,0,144,0,0,0,21,1,116,1,-1,0,3,1,1494,1,0,2,8,2025-07-07 19:27:42.669,0,6286
22,8,2,1,0,185,0,0,0,8,5,153,1,-1,0,3,1,1495,1,0,2,7,2025-07-07 19:27:42.669,0,5410
22,8,2,1,0,216,0,0,0,8,3,363,1,187,1,2,1,1496,1,0,2,2,2025-07-07 19:27:42.669,0,2390
22,8,2,1,0,216,0,0,0,6,1,178,1,179,2,2,1,1497,1,0,2,8,2025-07-07 19:27:42.669,0,2390
22,8,2,1,0,254,0,0,0,13,4,143,2,-1,0,3,1,1498,1,0,2,1,2025-07-07 19:27:42.669,0,3145
22,8,2,1,0,381,0,0,0,12,3,227,1,-1,0,3,1,1499,1,0,2,2,2025-07-07 19:27:42.669,0,5276
22,8,2,0,0,423,0,0,0,16,5,316,1,179,10,2,1,1500,1,0,2,7,2025-07-07 19:27:42.669,0,6968
22,8,2,3,0,466,0,0,0,30,6,377,1,-1,0,3,1,1501,1,0,2,6,2025-07-07 19:27:42.669,0,2659
22,8,2,1,0,552,0,0,0,1,11,327,1,-1,0,3,1,1503,1,0,2,9,2025-07-07 19:27:42.669,0,9877
22,8,2,2,0,691,0,0,0,19,1,338,1,-1,0,3,1,1504,1,0,2,8,2025-07-07 19:27:42.669,0,6166
22,8,2,2,0,691,0,0,0,30,9,260,5,103,1,2,1,1505,1,0,2,11,2025-07-07 19:27:42.669,0,6166
22,8,2,1,0,948,0,0,1,18,1,215,1,197,2,0,1,1506,1,0,2,8,2025-07-07 19:27:42.669,0,6445
22,8,2,1,0,948,0,0,1,25,3,169,1,191,3,2,1,1507,1,0,2,2,2025-07-07 19:27:42.669,0,6445
23,8,2,1,0,0,0,0,0,30,0,297,1,83,6,2,1,1518,1,0,2,4,2025-07-07 19:27:42.669,0,5484
23,8,2,1,0,0,0,0,0,7,1,217,1,99,7,2,1,1519,1,0,2,8,2025-07-07 19:27:42.669,0,5484
23,8,2,2,0,0,0,0,0,10,1,213,1,-1,0,3,1,1520,1,0,2,8,2025-07-07 19:27:42.669,0,6566
23,8,2,1,0,107,0,0,0,13,0,256,5,181,2,2,1,1522,1,0,2,4,2025-07-07 19:27:42.669,0,1351
23,8,2,1,0,107,0,0,0,14,10,84,1,183,1,2,1,1523,1,0,2,10,2025-07-07 19:27:42.669,0,1351
23,8,2,2,0,113,0,0,0,17,9,266,1,-1,0,3,1,1524,1,0,2,11,2025-07-07 19:27:42.669,0,9983
23,8,2,1,0,381,0,0,0,23,3,696,1,189,2,1,1,1526,1,0,2,2,2025-07-07 19:27:42.669,0,1623
23,8,2,1,0,431,0,0,0,13,1,496,2,-1,0,3,1,1527,1,0,2,8,2025-07-07 19:27:42.669,0,562
23,8,2,1,0,431,0,0,0,15,3,201,3,186,2,2,1,1528,1,0,2,2,2025-07-07 19:27:42.669,0,562
23,8,2,1,0,480,0,0,0,9,3,742,2,182,1,0,1,1529,1,0,2,2,2025-07-07 19:27:42.669,0,6623
23,8,2,2,0,691,0,0,0,27,8,1178,1,178,6,2,1,1533,1,0,2,5,2025-07-07 19:27:42.669,0,3910
23,8,2,1,0,794,0,0,0,26,5,607,3,171,3,1,1,1534,1,0,2,7,2025-07-07 19:27:42.669,0,6880
23,8,2,3,0,854,1,0,2,28,8,664,2,-1,0,3,1,1535,1,0,2,5,2025-07-07 19:27:42.669,0,3637
23,8,2,1,0,922,0,0,0,28,8,538,2,184,9,0,1,1536,1,0,2,5,2025-07-07 19:27:42.669,0,7807
24,8,2,1,0,125,0,0,0,9,9,263,1,90,1,0,1,1546,1,0,2,11,2025-07-07 19:27:42.669,0,1198
24,8,2,1,0,139,0,0,0,9,11,430,4,-1,0,3,1,1547,1,0,2,9,2025-07-07 19:27:42.669,0,1220
24,8,2,2,0,235,0,0,0,9,9,118,1,-1,0,3,1,1548,1,0,2,11,2025-07-07 19:27:42.669,0,2100
24,8,2,2,0,235,0,0,0,9,3,98,1,92,1,2,1,1549,1,0,2,2,2025-07-07 19:27:42.669,0,2100
24,8,2,3,0,358,0,0,0,14,6,245,1,384,1,1,1,1550,1,0,2,6,2025-07-07 19:27:42.669,0,53
24,8,2,1,0,382,0,0,0,30,0,567,2,-1,0,3,1,1551,1,0,2,4,2025-07-07 19:27:42.669,0,7891
24,8,2,1,0,382,0,0,0,13,9,256,2,92,3,0,1,1552,1,0,2,11,2025-07-07 19:27:42.669,0,7891
24,8,2,1,0,387,0,0,1,4,8,340,8,-1,0,3,1,1553,1,0,2,5,2025-07-07 19:27:42.669,0,2213
24,8,2,1,0,431,0,0,0,19,1,418,11,185,5,2,1,1555,1,0,2,8,2025-07-07 19:27:42.669,0,9549
24,8,2,0,0,474,0,0,0,30,0,551,1,-1,0,3,1,1556,1,0,2,4,2025-07-07 19:27:42.669,0,6731
24,8,2,1,0,597,1,0,0,20,0,943,3,-1,0,3,1,1558,1,0,2,4,2025-07-07 19:27:42.669,0,4583
24,8,2,1,0,689,0,0,0,8,11,630,1,-1,0,3,1,1559,1,0,2,9,2025-07-07 19:27:42.669,0,6066
24,8,2,1,0,822,0,0,0,27,10,184,1,91,2,0,1,1561,1,0,2,10,2025-07-07 19:27:42.669,0,5595
24,8,2,2,0,834,0,0,0,9,11,679,1,-1,0,3,1,1562,1,0,2,9,2025-07-07 19:27:42.669,0,458
25,8,2,3,0,3,0,0,0,26,8,170,1,-1,0,3,1,1575,1,0,2,5,2025-07-07 19:27:42.669,0,1574
25,8,2,1,0,8,0,0,0,22,0,107,2,-1,0,3,1,1576,1,0,2,4,2025-07-07 19:27:42.669,0,1307
25,8,2,2,0,58,0,0,0,24,5,139,5,-1,0,3,1,1577,1,0,2,7,2025-07-07 19:27:42.669,0,8209
25,8,2,1,0,108,0,0,0,29,0,305,3,-1,0,3,1,1578,1,0,2,4,2025-07-07 19:27:42.669,0,3197
25,8,2,1,0,125,0,0,0,9,3,215,1,92,2,2,1,1579,1,0,2,2,2025-07-07 19:27:42.669,0,8348
25,8,2,1,0,154,0,0,0,3,7,141,1,180,2,0,1,1580,1,0,2,3,2025-07-07 19:27:42.669,0,4223
25,8,2,1,0,154,0,0,0,2,11,382,1,183,3,2,1,1581,1,0,2,9,2025-07-07 19:27:42.669,0,4223
25,8,2,2,0,253,0,0,0,4,8,597,1,-1,0,3,1,1582,1,0,2,5,2025-07-07 19:27:42.669,0,1428
25,8,2,3,0,277,0,0,0,27,8,311,2,-1,0,3,1,1583,1,0,2,5,2025-07-07 19:27:42.669,0,7766
25,8,2,1,0,304,0,0,0,26,8,226,2,-1,0,3,1,1585,1,0,2,5,2025-07-07 19:27:42.669,0,1581
25,8,2,2,0,326,0,0,0,26,8,390,1,-1,0,3,1,1586,1,0,2,5,2025-07-07 19:27:42.669,0,1147
25,8,2,1,0,331,0,0,1,26,1,170,4,-1,0,3,1,1587,1,0,2,8,2025-07-07 19:27:42.669,0,7575
25,8,2,1,0,348,0,0,0,10,1,245,1,-1,0,3,1,1588,1,0,2,8,2025-07-07 19:27:42.669,0,7677
25,8,2,1,0,358,0,0,0,16,9,330,1,-1,0,3,1,1589,1,0,2,11,2025-07-07 19:27:42.669,0,1686
25,8,2,0,0,373,1,0,0,11,8,819,2,-1,0,3,1,1590,1,0,2,5,2025-07-07 19:27:42.669,0,9954
25,8,2,1,0,469,0,0,0,21,1,273,1,86,1,1,1,1591,1,0,2,8,2025-07-07 19:27:42.669,0,3356
25,8,2,3,0,480,0,0,0,8,11,140,1,-1,0,3,1,1593,1,0,2,9,2025-07-07 19:27:42.669,0,10166
25,8,2,1,0,486,0,0,0,13,11,273,3,199,4,0,1,1594,1,0,2,9,2025-07-07 19:27:42.669,0,8265
25,8,2,1,0,679,0,0,0,25,10,297,5,94,6,1,1,1596,1,0,2,10,2025-07-07 19:27:42.669,0,4675
25,8,2,3,0,722,0,0,1,21,0,623,2,-1,0,3,1,1598,1,0,2,4,2025-07-07 19:27:42.669,0,9869
26,8,2,1,0,0,0,0,0,2,3,1223,2,-1,0,3,1,1613,1,0,2,2,2025-07-07 19:27:42.669,0,4791
26,8,2,2,0,39,0,0,0,26,8,396,3,-1,0,3,1,1616,1,0,2,5,2025-07-07 19:27:42.669,0,3274
26,8,2,1,0,100,0,0,0,26,8,445,1,-1,0,3,1,1618,1,0,2,5,2025-07-07 19:27:42.669,0,6871
26,8,2,1,0,132,0,0,0,4,6,217,1,-1,0,3,1,1619,1,0,2,6,2025-07-07 19:27:42.669,0,5530
26,8,2,1,0,132,0,0,0,1,10,194,1,119,1,2,1,1620,1,0,2,10,2025-07-07 19:27:42.669,0,5530
26,8,2,2,0,294,0,0,0,4,2,208,2,-1,0,3,1,1622,1,0,2,12,2025-07-07 19:27:42.669,0,8490
26,8,2,2,0,294,0,0,0,5,7,87,1,91,2,2,1,1623,1,0,2,3,2025-07-07 19:27:42.669,0,8490
26,8,2,1,0,620,0,0,0,17,3,104,1,-1,0,3,1,1625,1,0,2,2,2025-07-07 19:27:42.669,0,3934
26,8,2,1,0,620,0,0,0,22,8,223,1,94,1,2,1,1626,1,0,2,5,2025-07-07 19:27:42.669,0,3934
26,8,2,1,0,655,0,0,0,16,11,190,1,-1,0,3,1,1628,1,0,2,9,2025-07-07 19:27:42.669,0,7557
26,8,2,3,0,689,0,0,0,25,8,678,2,-1,0,3,1,1629,1,0,2,5,2025-07-07 19:27:42.669,0,5911
26,8,2,1,0,864,1,0,0,15,8,659,1,-1,0,3,1,1631,1,0,2,5,2025-07-07 19:27:42.669,0,877
27,8,2,2,0,0,0,0,0,5,7,82,3,-1,0,3,1,1641,1,0,2,3,2025-07-07 19:27:42.669,0,833
27,8,2,2,0,39,0,0,0,17,8,379,1,258,10,1,1,1644,1,0,2,5,2025-07-07 19:27:42.669,0,442
27,8,2,1,0,67,0,0,1,14,9,239,1,-1,0,3,1,1645,1,0,2,11,2025-07-07 19:27:42.669,0,725
27,8,2,1,0,111,0,0,0,7,5,495,2,-1,0,3,1,1647,1,0,2,7,2025-07-07 19:27:42.669,0,8310
27,8,2,2,0,118,0,0,0,31,1,160,3,98,1,0,1,1648,1,0,2,8,2025-07-07 19:27:42.669,0,7662
27,8,2,3,0,132,0,0,0,14,5,276,1,-1,0,3,1,1649,1,0,2,7,2025-07-07 19:27:42.669,0,9596
27,8,2,1,0,213,0,0,0,27,7,378,1,-1,0,3,1,1650,1,0,2,3,2025-07-07 19:27:42.669,0,6967
27,8,2,1,0,253,0,0,0,25,8,242,2,-1,0,3,1,1651,1,0,2,5,2025-07-07 19:27:42.669,0,6808
27,8,2,1,0,279,0,0,0,12,10,323,1,-1,0,3,1,1652,1,0,2,10,2025-07-07 19:27:42.669,0,409
27,8,2,2,0,311,0,0,1,2,7,187,3,322,1,1,1,1653,1,0,2,3,2025-07-07 19:27:42.669,0,1301
27,8,2,2,0,311,0,0,0,28,5,462,1,148,4,2,1,1654,1,0,2,7,2025-07-07 19:27:42.669,0,1301
27,8,2,1,0,538,0,0,0,4,6,124,2,-1,0,3,1,1656,1,0,2,6,2025-07-07 19:27:42.669,0,357
27,8,2,1,0,538,0,0,0,18,2,170,4,197,2,2,1,1657,1,0,2,12,2025-07-07 19:27:42.669,0,357
28,8,2,1,0,0,0,0,0,20,0,185,1,-1,0,3,1,1670,1,0,2,4,2025-07-07 19:27:42.669,0,8894
28,8,2,2,0,0,0,0,0,28,11,294,2,105,7,1,1,1671,1,0,2,9,2025-07-07 19:27:42.669,0,8819
28,8,2,1,0,0,0,0,0,18,3,209,20,-1,0,3,1,1672,1,0,2,2,2025-07-07 19:27:42.669,0,8894
28,8,2,2,0,22,1,0,0,15,8,536,2,-1,0,3,1,1674,1,0,2,5,2025-07-07 19:27:42.669,0,349
28,8,2,1,0,67,0,0,0,20,1,329,3,199,2,1,1,1677,1,0,2,8,2025-07-07 19:27:42.669,0,5629
28,8,2,1,0,69,0,0,0,30,4,532,2,-1,0,3,1,1678,1,0,2,1,2025-07-07 19:27:42.669,0,9687
28,8,2,3,0,78,0,0,0,4,2,232,3,310,2,0,1,1679,1,0,2,12,2025-07-07 19:27:42.669,0,4383
28,8,2,1,0,153,0,0,0,23,5,1124,2,-1,0,3,1,1680,1,0,2,7,2025-07-07 19:27:42.669,0,7794
28,8,2,1,0,196,0,0,0,2,5,423,3,-1,0,3,1,1682,1,0,2,7,2025-07-07 19:27:42.669,0,775
28,8,2,1,0,205,0,0,0,14,5,87,3,184,2,1,1,1683,1,0,2,7,2025-07-07 19:27:42.669,0,8069
28,8,2,2,0,844,0,0,0,16,0,551,2,-1,0,3,1,1686,1,0,2,4,2025-07-07 19:27:42.669,0,7886
28,8,2,1,0,949,1,0,2,28,8,1730,1,-1,0,3,1,1687,1,0,2,5,2025-07-07 19:27:42.669,0,5739
29,8,2,2,0,5,0,0,0,15,5,889,5,-1,0,3,1,1699,1,0,2,7,2025-07-07 19:27:42.669,0,8870
29,8,2,1,0,67,0,0,0,23,3,211,1,187,5,2,1,1700,1,0,2,2,2025-07-07 19:27:42.669,0,144
29,8,2,1,0,78,0,0,0,30,0,239,1,-1,0,3,1,1701,1,0,2,4,2025-07-07 19:27:42.669,0,2858
29,8,2,2,0,163,0,0,0,3,1,249,1,-1,0,3,1,1703,1,0,2,8,2025-07-07 19:27:42.669,0,4639
29,8,2,1,0,314,0,0,0,30,0,465,1,-1,0,3,1,1704,1,0,2,4,2025-07-07 19:27:42.669,0,9097
29,8,2,1,0,314,0,0,0,7,2,415,2,116,4,0,1,1705,1,0,2,12,2025-07-07 19:27:42.669,0,9097
29,8,2,1,0,459,0,0,0,15,2,279,3,189,19,1,1,1707,1,0,2,12,2025-07-07 19:27:42.669,0,4355
29,8,2,1,0,658,0,0,0,15,5,198,2,244,4,1,1,1708,1,0,2,7,2025-07-07 19:27:42.669,0,5645
30,8,2,1,0,48,0,0,0,18,1,161,1,173,1,0,1,1717,1,1,2,8,2025-07-07 19:27:42.669,0,3269
30,8,2,1,0,48,0,0,0,25,3,217,1,191,2,2,1,1718,1,1,2,2,2025-07-07 19:27:42.669,0,3269
30,8,2,2,0,228,1,0,0,13,8,314,2,-1,0,3,1,1719,1,1,2,5,2025-07-07 19:27:42.669,0,903
31,8,2,2,0,64,0,0,0,2,6,261,2,-1,0,3,1,1732,1,1,2,6,2025-07-07 19:27:42.669,0,4407
32,8,2,2,0,0,0,0,0,4,3,233,3,276,2,0,1,1740,1,1,2,2,2025-07-07 19:27:42.669,0,6852
32,8,2,2,0,64,0,0,0,30,6,598,4,105,5,0,1,1742,1,1,2,6,2025-07-07 19:27:42.669,0,8893
31,9,0,2,0,0,0,0,0,27,1,581,6,-1,0,3,1,1442,1,1,2,8,2025-07-07 19:27:42.669,0,6811
32,9,0,2,0,53,0,0,0,22,1,671,2,-1,0,3,1,1447,1,1,2,8,2025-07-07 19:27:42.669,0,6590
33,9,0,1,0,801,0,0,0,7,1,341,5,-1,0,3,1,1458,1,1,2,8,2025-07-07 19:27:42.669,0,3601
34,9,0,2,0,674,1,0,0,7,1,587,2,-1,0,3,1,1464,1,1,2,8,2025-07-07 19:27:42.669,0,7862
24,9,1,1,0,556,1,0,0,6,9,368,2,80,2,2,1,1431,1,0,2,11,2025-07-07 19:27:42.669,0,1299
24,9,1,1,0,556,1,0,0,8,3,278,1,94,4,2,1,1432,1,0,2,2,2025-07-07 19:27:42.669,0,1299
24,9,1,1,0,556,1,0,0,18,1,460,2,-1,0,3,1,1433,1,0,2,8,2025-07-07 19:27:42.669,0,1299
25,9,1,2,0,839,1,0,0,18,8,700,3,-1,0,3,1,1435,1,0,2,5,2025-07-07 19:27:42.669,0,7743
26,9,1,1,0,267,1,0,0,28,5,817,2,-1,0,3,1,1439,1,0,2,7,2025-07-07 19:27:42.669,0,934
26,9,1,1,0,370,0,1,0,8,5,1061,4,-1,0,3,1,1440,1,0,2,7,2025-07-07 19:27:42.669,0,4944
26,9,1,1,0,915,0,0,0,2,6,384,1,-1,0,3,1,1442,1,0,2,6,2025-07-07 19:27:42.669,0,830
28,9,1,1,0,742,0,0,0,26,8,236,1,-1,0,3,1,1453,1,0,2,5,2025-07-07 19:27:42.669,0,9509
29,9,1,1,0,23,1,0,0,2,6,163,1,55,2,0,1,1459,1,0,2,6,2025-07-07 19:27:42.669,0,9727
29,9,1,1,0,95,0,1,0,3,3,172,3,-1,0,3,1,1460,1,0,2,2,2025-07-07 19:27:42.669,0,7536
29,9,1,1,0,273,0,0,0,4,3,2775,2,-1,0,3,1,1461,1,0,2,2,2025-07-07 19:27:42.669,0,7291
30,9,1,1,0,289,1,0,0,14,1,1184,4,-1,0,3,1,1475,1,1,2,8,2025-07-07 19:27:42.669,0,6375
30,9,1,1,0,455,1,0,0,21,9,758,1,-1,0,3,1,1480,1,1,2,11,2025-07-07 19:27:42.669,0,658
30,9,1,1,0,484,1,0,2,6,8,703,1,-1,0,3,1,1481,1,1,2,5,2025-07-07 19:27:42.669,0,3606
30,9,1,2,0,526,1,1,2,26,6,677,3,-1,0,3,1,1482,1,1,2,6,2025-07-07 19:27:42.669,0,9203
30,9,1,2,0,541,1,0,2,26,8,414,2,-1,0,3,1,1483,1,1,2,5,2025-07-07 19:27:42.669,0,6730
30,9,1,2,0,569,0,0,0,27,1,976,12,-1,0,3,1,1484,1,1,2,8,2025-07-07 19:27:42.669,0,2230
30,9,1,1,0,776,0,0,0,30,0,861,2,-1,0,3,1,1488,1,1,2,4,2025-07-07 19:27:42.669,0,7652
31,9,1,2,0,26,0,1,0,18,9,419,1,127,6,1,1,1504,1,1,2,11,2025-07-07 19:27:42.669,0,2367
31,9,1,2,0,120,0,0,0,8,1,1000,1,-1,0,3,1,1507,1,1,2,8,2025-07-07 19:27:42.669,0,9130
31,9,1,1,0,180,0,0,0,17,7,299,2,-1,0,3,1,1509,1,1,2,3,2025-07-07 19:27:42.669,0,9563
31,9,1,1,0,183,0,0,0,16,0,495,1,-1,0,3,1,1511,1,1,2,4,2025-07-07 19:27:42.669,0,2244
31,9,1,1,0,318,0,0,0,2,2,310,1,-1,0,3,1,1513,1,1,2,12,2025-07-07 19:27:42.669,0,473
31,9,1,2,0,636,1,0,0,4,8,352,4,-1,0,3,1,1519,1,1,2,5,2025-07-07 19:27:42.669,0,8417
31,9,1,1,0,684,1,0,0,7,2,620,3,-1,0,3,1,1520,1,1,2,12,2025-07-07 19:27:42.669,0,7695
32,9,1,1,0,303,1,0,0,8,0,150,1,267,4,0,1,1542,1,1,2,4,2025-07-07 19:27:42.669,0,2004
32,9,1,1,0,348,1,0,0,17,5,926,1,-1,0,3,1,1543,1,1,2,7,2025-07-07 19:27:42.669,0,8392
32,9,1,1,0,473,0,1,0,7,8,292,3,-1,0,3,1,1546,1,1,2,5,2025-07-07 19:27:42.669,0,8252
32,9,1,1,0,473,0,1,0,10,1,1064,1,95,3,2,1,1547,1,1,2,8,2025-07-07 19:27:42.669,0,8252
32,9,1,1,0,484,1,0,0,15,3,83,6,187,3,2,1,1548,1,1,2,2,2025-07-07 19:27:42.669,0,6619
32,9,1,1,0,484,1,0,0,12,1,668,2,463,1,2,1,1549,1,1,2,8,2025-07-07 19:27:42.669,0,6619
32,9,1,1,0,560,0,0,0,6,1,1044,4,-1,0,3,1,1552,1,1,2,8,2025-07-07 19:27:42.669,0,3354
32,9,1,2,0,636,1,0,0,28,1,370,1,116,4,2,1,1555,1,1,2,8,2025-07-07 19:27:42.669,0,6063
32,9,1,1,0,660,0,0,0,25,10,226,2,490,1,0,1,1556,1,1,2,10,2025-07-07 19:27:42.669,0,8690
32,9,1,1,0,696,1,0,2,2,6,815,1,-1,0,3,1,1557,1,1,2,6,2025-07-07 19:27:42.669,0,2279
32,9,1,1,0,765,1,1,0,14,0,850,2,-1,0,3,1,1558,1,1,2,4,2025-07-07 19:27:42.669,0,2724
32,9,1,1,0,791,1,0,2,21,8,783,2,-1,0,3,1,1559,1,1,2,5,2025-07-07 19:27:42.669,0,3503
33,9,1,2,0,0,0,0,0,30,0,227,2,-1,0,3,1,1575,1,1,2,4,2025-07-07 19:27:42.669,0,8201
33,9,1,1,0,4,1,1,2,18,6,625,2,-1,0,3,1,1580,1,1,2,6,2025-07-07 19:27:42.669,0,4839
33,9,1,1,0,73,1,0,0,2,5,218,1,-1,0,3,1,1583,1,1,2,7,2025-07-07 19:27:42.669,0,8761
33,9,1,1,0,133,0,0,0,4,8,218,1,-1,0,3,1,1584,1,1,2,5,2025-07-07 19:27:42.669,0,2431
33,9,1,1,0,133,0,0,0,12,9,627,2,192,1,2,1,1585,1,1,2,11,2025-07-07 19:27:42.669,0,2431
33,9,1,1,0,180,0,0,0,4,1,561,1,435,3,0,1,1587,1,1,2,8,2025-07-07 19:27:42.669,0,5814
33,9,1,1,0,183,0,0,0,16,5,457,2,182,3,1,1,1588,1,1,2,7,2025-07-07 19:27:42.669,0,8413
33,9,1,1,0,221,1,0,0,13,8,669,1,355,4,0,1,1590,1,1,2,5,2025-07-07 19:27:42.669,0,9071
33,9,1,1,0,303,1,0,0,3,3,355,1,301,5,2,1,1593,1,1,2,2,2025-07-07 19:27:42.669,0,9381
33,9,1,1,0,484,1,0,0,16,1,205,3,182,9,2,1,1599,1,1,2,8,2025-07-07 19:27:42.669,0,4588
33,9,1,1,0,557,0,0,0,4,8,367,1,-1,0,3,1,1600,1,1,2,5,2025-07-07 19:27:42.669,0,5006
33,9,1,1,0,806,0,0,0,17,0,108,1,-1,0,3,1,1602,1,1,2,4,2025-07-07 19:27:42.669,0,7637
